id,측정일시,작업유형,year,month,day,hour,minute,day_of_week,is_weekend,q15_index,sin_day,cos_day,sin_week,cos_week,season,is_holiday
32490,2024-12-05 10:45:00,Maximum_Load,2024,12,5,10,45,3,0,43,0.32143946530316175,-0.9469301294951056,0.04673286348420253,-0.9989074228728941,winter,0
32491,2024-12-05 11:00:00,Maximum_Load,2024,12,5,11,0,3,0,44,0.258819045102521,-0.9659258262890682,0.037391194276325444,-0.9993007047883986,winter,0
32492,2024-12-05 11:15:00,Maximum_Load,2024,12,5,11,15,3,0,45,0.19509032201612816,-0.9807852804032304,0.0280462562758693,-0.9996066263830529,winter,0
32493,2024-12-05 11:30:00,Maximum_Load,2024,12,5,11,30,3,0,46,0.130526192220052,-0.9914448613738104,0.01869886643090224,-0.9998251609127464,winter,0
32494,2024-12-05 11:45:00,Maximum_Load,2024,12,5,11,45,3,0,47,0.06540312923014312,-0.9978589232386035,0.009349841903839322,-0.9999562892728727,winter,0
32495,2024-12-05 12:00:00,Maximum_Load,2024,12,5,12,0,3,0,48,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,winter,0
32496,2024-12-05 12:15:00,Medium_Load,2024,12,5,12,15,3,0,49,-0.06540312923014287,-0.9978589232386035,-0.009349841903839078,-0.9999562892728727,winter,0
32497,2024-12-05 12:30:00,Medium_Load,2024,12,5,12,30,3,0,50,-0.13052619222005177,-0.9914448613738104,-0.01869886643090244,-0.9998251609127464,winter,0
32498,2024-12-05 12:45:00,Medium_Load,2024,12,5,12,45,3,0,51,-0.19509032201612792,-0.9807852804032305,-0.02804625627586861,-0.9996066263830529,winter,0
32499,2024-12-05 13:00:00,Medium_Load,2024,12,5,13,0,3,0,52,-0.2588190451025208,-0.9659258262890683,-0.037391194276325646,-0.9993007047883985,winter,0
32500,2024-12-05 13:15:00,Medium_Load,2024,12,5,13,15,3,0,53,-0.32143946530316153,-0.9469301294951057,-0.046732863484201845,-0.9989074228728941,winter,0
32501,2024-12-05 13:30:00,Medium_Load,2024,12,5,13,30,3,0,54,-0.38268343236508967,-0.9238795325112868,-0.056070447237191665,-0.9984268150178166,winter,0
32502,2024-12-05 13:45:00,Medium_Load,2024,12,5,13,45,3,0,55,-0.44228869021900147,-0.8968727415326883,-0.06540312923014331,-0.9978589232386035,winter,0
32503,2024-12-05 14:00:00,Medium_Load,2024,12,5,14,0,3,0,56,-0.4999999999999997,-0.8660254037844388,-0.07473009358642398,-0.9972037971811801,winter,0
32504,2024-12-05 14:15:00,Medium_Load,2024,12,5,14,15,3,0,57,-0.555570233019602,-0.8314696123025455,-0.08405052492924764,-0.9964614941176191,winter,0
32505,2024-12-05 14:30:00,Medium_Load,2024,12,5,14,30,3,0,58,-0.6087614290087207,-0.7933533402912352,-0.09336360845295025,-0.9956320789411338,winter,0
32506,2024-12-05 14:45:00,Medium_Load,2024,12,5,14,45,3,0,59,-0.6593458151000688,-0.7518398074789774,-0.10266852999422835,-0.994715624160405,winter,0
32507,2024-12-05 15:00:00,Medium_Load,2024,12,5,15,0,3,0,60,-0.7071067811865471,-0.7071067811865479,-0.11196447610330773,-0.9937122098932426,winter,0
32508,2024-12-05 15:15:00,Medium_Load,2024,12,5,15,15,3,0,61,-0.7518398074789773,-0.6593458151000691,-0.12125063411506133,-0.9926219238595808,winter,0
32509,2024-12-05 15:30:00,Medium_Load,2024,12,5,15,30,3,0,62,-0.7933533402912349,-0.6087614290087209,-0.13052619222005132,-0.9914448613738105,winter,0
32510,2024-12-05 15:45:00,Medium_Load,2024,12,5,15,45,3,0,63,-0.8314696123025452,-0.5555702330196022,-0.13979033953549957,-0.9901811253364455,winter,0
32511,2024-12-05 16:00:00,Medium_Load,2024,12,5,16,0,3,0,64,-0.8660254037844385,-0.5000000000000004,-0.14904226617617403,-0.9888308262251286,winter,0
32512,2024-12-05 16:15:00,Medium_Load,2024,12,5,16,15,3,0,65,-0.8968727415326883,-0.44228869021900136,-0.15828116332519487,-0.9873940820849713,winter,0
32513,2024-12-05 16:30:00,Medium_Load,2024,12,5,16,30,3,0,66,-0.9238795325112868,-0.3826834323650895,-0.16750622330473672,-0.9858710185182358,winter,0
32514,2024-12-05 16:45:00,Medium_Load,2024,12,5,16,45,3,0,67,-0.9469301294951056,-0.3214394653031618,-0.17671663964663972,-0.9842617686733544,winter,0
32515,2024-12-05 17:00:00,Medium_Load,2024,12,5,17,0,3,0,68,-0.9659258262890683,-0.25881904510252063,-0.18591160716291474,-0.9825664732332882,winter,0
32516,2024-12-05 17:15:00,Maximum_Load,2024,12,5,17,15,3,0,69,-0.9807852804032303,-0.19509032201612866,-0.19509032201612792,-0.9807852804032305,winter,0
32517,2024-12-05 17:30:00,Maximum_Load,2024,12,5,17,30,3,0,70,-0.9914448613738104,-0.13052619222005163,-0.20425198178968035,-0.9789183458976485,winter,0
32518,2024-12-05 17:45:00,Maximum_Load,2024,12,5,17,45,3,0,71,-0.9978589232386035,-0.06540312923014273,-0.2133957855579495,-0.9769658329266718,winter,0
32519,2024-12-05 18:00:00,Maximum_Load,2024,12,5,18,0,3,0,72,-1.0,-1.8369701987210297e-16,-0.22252093395631428,-0.9749279121818236,winter,0
32520,2024-12-05 18:15:00,Maximum_Load,2024,12,5,18,15,3,0,73,-0.9978589232386036,0.06540312923014237,-0.2316266292510301,-0.9728047618210993,winter,0
32521,2024-12-05 18:30:00,Maximum_Load,2024,12,5,18,30,3,0,74,-0.9914448613738105,0.13052619222005127,-0.24071207540897274,-0.9705965674533911,winter,0
32522,2024-12-05 18:45:00,Maximum_Load,2024,12,5,18,45,3,0,75,-0.9807852804032304,0.1950903220161283,-0.24977647816722692,-0.9683035221222615,winter,0
32523,2024-12-05 19:00:00,Maximum_Load,2024,12,5,19,0,3,0,76,-0.9659258262890684,0.2588190451025203,-0.2588190451025208,-0.9659258262890683,winter,0
32524,2024-12-05 19:15:00,Maximum_Load,2024,12,5,19,15,3,0,77,-0.9469301294951057,0.3214394653031615,-0.267838985700503,-0.963463687815439,winter,0
32525,2024-12-05 19:30:00,Maximum_Load,2024,12,5,19,30,3,0,78,-0.923879532511287,0.38268343236508917,-0.27683551142484925,-0.9609173219450996,winter,0
32526,2024-12-05 19:45:00,Maximum_Load,2024,12,5,19,45,3,0,79,-0.8968727415326884,0.442288690219001,-0.2858078357861979,-0.9582869512850573,winter,0
32527,2024-12-05 20:00:00,Maximum_Load,2024,12,5,20,0,3,0,80,-0.8660254037844386,0.5000000000000001,-0.29475517441090393,-0.9555728057861408,winter,0
32528,2024-12-05 20:15:00,Medium_Load,2024,12,5,20,15,3,0,81,-0.8314696123025455,0.5555702330196018,-0.3036767451096148,-0.9527751227228962,winter,0
32529,2024-12-05 20:30:00,Medium_Load,2024,12,5,20,30,3,0,82,-0.7933533402912357,0.6087614290087199,-0.3125717679456441,-0.9498941466728461,winter,0
32530,2024-12-05 20:45:00,Medium_Load,2024,12,5,20,45,3,0,83,-0.7518398074789772,0.6593458151000691,-0.32143946530316153,-0.9469301294951057,winter,0
32531,2024-12-05 21:00:00,Medium_Load,2024,12,5,21,0,3,0,84,-0.7071067811865477,0.7071067811865474,-0.33027906195516654,-0.9438833303083678,winter,0
32532,2024-12-05 21:15:00,Medium_Load,2024,12,5,21,15,3,0,85,-0.6593458151000687,0.7518398074789775,-0.3390897851312665,-0.9407540154682474,winter,0
32533,2024-12-05 21:30:00,Medium_Load,2024,12,5,21,30,3,0,86,-0.608761429008721,0.7933533402912349,-0.34787086458522737,-0.9375424585439992,winter,0
32534,2024-12-05 21:45:00,Medium_Load,2024,12,5,21,45,3,0,87,-0.555570233019603,0.8314696123025447,-0.35662153266231267,-0.9342489402945999,winter,0
32535,2024-12-05 22:00:00,Medium_Load,2024,12,5,22,0,3,0,88,-0.5000000000000004,0.8660254037844384,-0.36534102436639504,-0.9308737486442042,winter,0
32536,2024-12-05 22:15:00,Maximum_Load,2024,12,5,22,15,3,0,89,-0.4422886902190014,0.8968727415326883,-0.37402857742682805,-0.9274171786569749,winter,0
32537,2024-12-05 22:30:00,Maximum_Load,2024,12,5,22,30,3,0,90,-0.38268343236508956,0.9238795325112868,-0.38268343236508967,-0.9238795325112868,winter,0
32538,2024-12-05 22:45:00,Maximum_Load,2024,12,5,22,45,3,0,91,-0.32143946530316186,0.9469301294951056,-0.3913048325611748,-0.9202611194733107,winter,0
32539,2024-12-05 23:00:00,Maximum_Load,2024,12,5,23,0,3,0,92,-0.25881904510252157,0.9659258262890681,-0.39989202431974114,-0.9165622558699761,winter,0
32540,2024-12-05 23:15:00,Light_Load,2024,12,5,23,15,3,0,93,-0.19509032201612872,0.9807852804032303,-0.4084442569359958,-0.912783265061319,winter,0
32541,2024-12-05 23:30:00,Light_Load,2024,12,5,23,30,3,0,94,-0.13052619222005168,0.9914448613738104,-0.4169607827613281,-0.9089244774122108,winter,0
32542,2024-12-05 23:45:00,Light_Load,2024,12,5,23,45,3,0,95,-0.0654031292301428,0.9978589232386035,-0.4254408572686635,-0.9049862302634801,winter,0
32639,2024-12-06 00:00:00,Light_Load,2024,12,6,0,0,4,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,winter,0
32544,2024-12-06 00:15:00,Light_Load,2024,12,6,0,15,4,0,1,0.06540312923014306,0.9978589232386035,-0.44228869021900147,-0.8968727415326883,winter,0
32545,2024-12-06 00:30:00,Light_Load,2024,12,6,0,30,4,0,2,0.13052619222005157,0.9914448613738104,-0.45065497579994496,-0.8926982092436117,winter,0
32546,2024-12-06 00:45:00,Light_Load,2024,12,6,0,45,4,0,3,0.19509032201612825,0.9807852804032304,-0.45898186446753775,-0.8884456359788723,winter,0
32547,2024-12-06 01:00:00,Light_Load,2024,12,6,1,0,4,0,4,0.25881904510252074,0.9659258262890683,-0.4672686282730616,-0.88411539350461,winter,0
32548,2024-12-06 01:15:00,Light_Load,2024,12,6,1,15,4,0,5,0.3214394653031616,0.9469301294951057,-0.47551454277557514,-0.8797078603769184,winter,0
32549,2024-12-06 01:30:00,Light_Load,2024,12,6,1,30,4,0,6,0.3826834323650898,0.9238795325112867,-0.48371888710523964,-0.8752234219087538,winter,0
32550,2024-12-06 01:45:00,Light_Load,2024,12,6,1,45,4,0,7,0.44228869021900125,0.8968727415326884,-0.49188094402634314,-0.8706624701362483,winter,0
32551,2024-12-06 02:00:00,Light_Load,2024,12,6,2,0,4,0,8,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,winter,0
32552,2024-12-06 02:15:00,Light_Load,2024,12,6,2,15,4,0,9,0.5555702330196022,0.8314696123025452,-0.5080753452465295,-0.8613126282324088,winter,0
32553,2024-12-06 02:30:00,Light_Load,2024,12,6,2,30,4,0,10,0.6087614290087207,0.7933533402912352,-0.5161062738075063,-0.8565245554778517,winter,0
32554,2024-12-06 02:45:00,Light_Load,2024,12,6,2,45,4,0,11,0.6593458151000688,0.7518398074789774,-0.5240920836074776,-0.8516616041010494,winter,0
32555,2024-12-06 03:00:00,Light_Load,2024,12,6,3,0,4,0,12,0.7071067811865476,0.7071067811865476,-0.5320320765153368,-0.846724199228284,winter,0
32556,2024-12-06 03:15:00,Light_Load,2024,12,6,3,15,4,0,13,0.7518398074789774,0.6593458151000688,-0.5399255584053563,-0.8417127724946701,winter,0
32557,2024-12-06 03:30:00,Light_Load,2024,12,6,3,30,4,0,14,0.7933533402912352,0.6087614290087207,-0.5477718392178714,-0.8366277620064196,winter,0
32558,2024-12-06 03:45:00,Light_Load,2024,12,6,3,45,4,0,15,0.8314696123025451,0.5555702330196024,-0.555570233019602,-0.8314696123025455,winter,0
32559,2024-12-06 04:00:00,Light_Load,2024,12,6,4,0,4,0,16,0.8660254037844386,0.5000000000000001,-0.5633200580636221,-0.8262387743159949,winter,0
32560,2024-12-06 04:15:00,Light_Load,2024,12,6,4,15,4,0,17,0.8968727415326884,0.44228869021900125,-0.5710206368489548,-0.8209357053342327,winter,0
32561,2024-12-06 04:30:00,Light_Load,2024,12,6,4,30,4,0,18,0.9238795325112867,0.38268343236508984,-0.5786712961798056,-0.8155608689592603,winter,0
32562,2024-12-06 04:45:00,Light_Load,2024,12,6,4,45,4,0,19,0.9469301294951056,0.3214394653031617,-0.5862713672244088,-0.8101147350670906,winter,0
32563,2024-12-06 05:00:00,Light_Load,2024,12,6,5,0,4,0,20,0.9659258262890683,0.25881904510252074,-0.5938201855735014,-0.8045977797666685,winter,0
32564,2024-12-06 05:15:00,Light_Load,2024,12,6,5,15,4,0,21,0.9807852804032304,0.19509032201612833,-0.6013170912984055,-0.7990104853582493,winter,0
32565,2024-12-06 05:30:00,Light_Load,2024,12,6,5,30,4,0,22,0.9914448613738104,0.1305261922200517,-0.6087614290087207,-0.7933533402912352,winter,0
32566,2024-12-06 05:45:00,Light_Load,2024,12,6,5,45,4,0,23,0.9978589232386035,0.06540312923014327,-0.6161525479096175,-0.7876268391214755,winter,0
32567,2024-12-06 06:00:00,Light_Load,2024,12,6,6,0,4,0,24,1.0,6.123233995736766e-17,-0.6234898018587334,-0.7818314824680299,winter,0
32568,2024-12-06 06:15:00,Light_Load,2024,12,6,6,15,4,0,25,0.9978589232386035,-0.06540312923014314,-0.6307725494226584,-0.7759677769694048,winter,0
32569,2024-12-06 06:30:00,Light_Load,2024,12,6,6,30,4,0,26,0.9914448613738104,-0.1305261922200516,-0.6380001539330085,-0.770036235239263,winter,0
32570,2024-12-06 06:45:00,Light_Load,2024,12,6,6,45,4,0,27,0.9807852804032304,-0.1950903220161282,-0.6451719835420877,-0.7640373758216074,winter,0
32571,2024-12-06 07:00:00,Light_Load,2024,12,6,7,0,4,0,28,0.9659258262890683,-0.25881904510252063,-0.6522874112781208,-0.7579717231454532,winter,0
32572,2024-12-06 07:15:00,Light_Load,2024,12,6,7,15,4,0,29,0.9469301294951057,-0.3214394653031616,-0.6593458151000688,-0.7518398074789774,winter,0
32573,2024-12-06 07:30:00,Light_Load,2024,12,6,7,30,4,0,30,0.9238795325112868,-0.3826834323650895,-0.6663465779520035,-0.745642164883166,winter,0
32574,2024-12-06 07:45:00,Light_Load,2024,12,6,7,45,4,0,31,0.8968727415326884,-0.44228869021900113,-0.6732890878170568,-0.7393793371649464,winter,0
32575,2024-12-06 08:00:00,Light_Load,2024,12,6,8,0,4,0,32,0.8660254037844387,-0.4999999999999998,-0.6801727377709195,-0.7330518718298262,winter,0
32576,2024-12-06 08:15:00,Light_Load,2024,12,6,8,15,4,0,33,0.8314696123025451,-0.5555702330196023,-0.6869969260349014,-0.7266603220340273,winter,0
32577,2024-12-06 08:30:00,Light_Load,2024,12,6,8,30,4,0,34,0.7933533402912352,-0.6087614290087207,-0.6937610560285415,-0.7202052465361265,winter,0
32578,2024-12-06 08:45:00,Light_Load,2024,12,6,8,45,4,0,35,0.7518398074789774,-0.6593458151000688,-0.7004645364217583,-0.7136872096482122,winter,0
32579,2024-12-06 09:00:00,Light_Load,2024,12,6,9,0,4,0,36,0.7071067811865476,-0.7071067811865475,-0.7071067811865475,-0.7071067811865477,winter,0
32580,2024-12-06 09:15:00,Medium_Load,2024,12,6,9,15,4,0,37,0.659345815100069,-0.7518398074789773,-0.713687209648212,-0.7004645364217585,winter,0
32581,2024-12-06 09:30:00,Medium_Load,2024,12,6,9,30,4,0,38,0.6087614290087209,-0.793353340291235,-0.7202052465361266,-0.6937610560285414,winter,0
32582,2024-12-06 09:45:00,Medium_Load,2024,12,6,9,45,4,0,39,0.5555702330196025,-0.831469612302545,-0.7266603220340269,-0.6869969260349019,winter,0
32583,2024-12-06 10:00:00,Medium_Load,2024,12,6,10,0,4,0,40,0.49999999999999994,-0.8660254037844387,-0.7330518718298263,-0.6801727377709194,winter,0
32584,2024-12-06 10:15:00,Maximum_Load,2024,12,6,10,15,4,0,41,0.4422886902190017,-0.8968727415326881,-0.739379337164946,-0.6732890878170573,winter,0
32585,2024-12-06 10:30:00,Maximum_Load,2024,12,6,10,30,4,0,42,0.3826834323650899,-0.9238795325112867,-0.7456421648831655,-0.666346577952004,winter,0
32586,2024-12-06 10:45:00,Maximum_Load,2024,12,6,10,45,4,0,43,0.32143946530316175,-0.9469301294951056,-0.7518398074789776,-0.6593458151000687,winter,0
32587,2024-12-06 11:00:00,Maximum_Load,2024,12,6,11,0,4,0,44,0.258819045102521,-0.9659258262890682,-0.7579717231454531,-0.6522874112781211,winter,0
32588,2024-12-06 11:15:00,Maximum_Load,2024,12,6,11,15,4,0,45,0.19509032201612816,-0.9807852804032304,-0.7640373758216075,-0.6451719835420876,winter,0
32589,2024-12-06 11:30:00,Maximum_Load,2024,12,6,11,30,4,0,46,0.130526192220052,-0.9914448613738104,-0.7700362352392628,-0.6380001539330087,winter,0
32590,2024-12-06 11:45:00,Maximum_Load,2024,12,6,11,45,4,0,47,0.06540312923014312,-0.9978589232386035,-0.7759677769694049,-0.6307725494226583,winter,0
32591,2024-12-06 12:00:00,Maximum_Load,2024,12,6,12,0,4,0,48,1.2246467991473532e-16,-1.0,-0.7818314824680297,-0.6234898018587337,winter,0
32592,2024-12-06 12:15:00,Medium_Load,2024,12,6,12,15,4,0,49,-0.06540312923014287,-0.9978589232386035,-0.7876268391214752,-0.6161525479096177,winter,0
32593,2024-12-06 12:30:00,Medium_Load,2024,12,6,12,30,4,0,50,-0.13052619222005177,-0.9914448613738104,-0.7933533402912349,-0.6087614290087209,winter,0
32594,2024-12-06 12:45:00,Medium_Load,2024,12,6,12,45,4,0,51,-0.19509032201612792,-0.9807852804032305,-0.7990104853582488,-0.6013170912984062,winter,0
32595,2024-12-06 13:00:00,Medium_Load,2024,12,6,13,0,4,0,52,-0.2588190451025208,-0.9659258262890683,-0.804597779766668,-0.593820185573502,winter,0
32596,2024-12-06 13:15:00,Medium_Load,2024,12,6,13,15,4,0,53,-0.32143946530316153,-0.9469301294951057,-0.8101147350670902,-0.5862713672244093,winter,0
32597,2024-12-06 13:30:00,Medium_Load,2024,12,6,13,30,4,0,54,-0.38268343236508967,-0.9238795325112868,-0.8155608689592604,-0.5786712961798055,winter,0
32598,2024-12-06 13:45:00,Medium_Load,2024,12,6,13,45,4,0,55,-0.44228869021900147,-0.8968727415326883,-0.8209357053342325,-0.571020636848955,winter,0
32599,2024-12-06 14:00:00,Medium_Load,2024,12,6,14,0,4,0,56,-0.4999999999999997,-0.8660254037844388,-0.8262387743159949,-0.563320058063622,winter,0
32600,2024-12-06 14:15:00,Medium_Load,2024,12,6,14,15,4,0,57,-0.555570233019602,-0.8314696123025455,-0.8314696123025452,-0.5555702330196022,winter,0
32601,2024-12-06 14:30:00,Medium_Load,2024,12,6,14,30,4,0,58,-0.6087614290087207,-0.7933533402912352,-0.8366277620064198,-0.5477718392178714,winter,0
32602,2024-12-06 14:45:00,Medium_Load,2024,12,6,14,45,4,0,59,-0.6593458151000688,-0.7518398074789774,-0.8417127724946699,-0.5399255584053565,winter,0
32603,2024-12-06 15:00:00,Medium_Load,2024,12,6,15,0,4,0,60,-0.7071067811865471,-0.7071067811865479,-0.8467241992282841,-0.5320320765153367,winter,0
32604,2024-12-06 15:15:00,Medium_Load,2024,12,6,15,15,4,0,61,-0.7518398074789773,-0.6593458151000691,-0.8516616041010493,-0.5240920836074779,winter,0
32605,2024-12-06 15:30:00,Medium_Load,2024,12,6,15,30,4,0,62,-0.7933533402912349,-0.6087614290087209,-0.8565245554778512,-0.5161062738075068,winter,0
32606,2024-12-06 15:45:00,Medium_Load,2024,12,6,15,45,4,0,63,-0.8314696123025452,-0.5555702330196022,-0.8613126282324087,-0.5080753452465298,winter,0
32607,2024-12-06 16:00:00,Medium_Load,2024,12,6,16,0,4,0,64,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,winter,0
32608,2024-12-06 16:15:00,Medium_Load,2024,12,6,16,15,4,0,65,-0.8968727415326883,-0.44228869021900136,-0.8706624701362484,-0.491880944026343,winter,0
32609,2024-12-06 16:30:00,Medium_Load,2024,12,6,16,30,4,0,66,-0.9238795325112868,-0.3826834323650895,-0.8752234219087534,-0.4837188871052403,winter,0
32610,2024-12-06 16:45:00,Medium_Load,2024,12,6,16,45,4,0,67,-0.9469301294951056,-0.3214394653031618,-0.8797078603769185,-0.475514542775575,winter,0
32611,2024-12-06 17:00:00,Medium_Load,2024,12,6,17,0,4,0,68,-0.9659258262890683,-0.25881904510252063,-0.8841153935046099,-0.46726862827306187,winter,0
32612,2024-12-06 17:15:00,Maximum_Load,2024,12,6,17,15,4,0,69,-0.9807852804032303,-0.19509032201612866,-0.8884456359788723,-0.45898186446753764,winter,0
32613,2024-12-06 17:30:00,Maximum_Load,2024,12,6,17,30,4,0,70,-0.9914448613738104,-0.13052619222005163,-0.8926982092436115,-0.45065497579994523,winter,0
32614,2024-12-06 17:45:00,Maximum_Load,2024,12,6,17,45,4,0,71,-0.9978589232386035,-0.06540312923014273,-0.8968727415326883,-0.44228869021900136,winter,0
32615,2024-12-06 18:00:00,Maximum_Load,2024,12,6,18,0,4,0,72,-1.0,-1.8369701987210297e-16,-0.900968867902419,-0.4338837391175583,winter,0
32616,2024-12-06 18:15:00,Maximum_Load,2024,12,6,18,15,4,0,73,-0.9978589232386036,0.06540312923014237,-0.9049862302634798,-0.42544085726866415,winter,0
32617,2024-12-06 18:30:00,Maximum_Load,2024,12,6,18,30,4,0,74,-0.9914448613738105,0.13052619222005127,-0.9089244774122107,-0.41696078276132836,winter,0
32618,2024-12-06 18:45:00,Maximum_Load,2024,12,6,18,45,4,0,75,-0.9807852804032304,0.1950903220161283,-0.9127832650613188,-0.4084442569359965,winter,0
32619,2024-12-06 19:00:00,Maximum_Load,2024,12,6,19,0,4,0,76,-0.9659258262890684,0.2588190451025203,-0.9165622558699763,-0.3998920243197406,winter,0
32620,2024-12-06 19:15:00,Maximum_Load,2024,12,6,19,15,4,0,77,-0.9469301294951057,0.3214394653031615,-0.9202611194733104,-0.39130483256117554,winter,0
32621,2024-12-06 19:30:00,Maximum_Load,2024,12,6,19,30,4,0,78,-0.923879532511287,0.38268343236508917,-0.9238795325112868,-0.3826834323650895,winter,0
32622,2024-12-06 19:45:00,Maximum_Load,2024,12,6,19,45,4,0,79,-0.8968727415326884,0.442288690219001,-0.9274171786569746,-0.3740285774268287,winter,0
32623,2024-12-06 20:00:00,Maximum_Load,2024,12,6,20,0,4,0,80,-0.8660254037844386,0.5000000000000001,-0.9308737486442042,-0.3653410243663949,winter,0
32624,2024-12-06 20:15:00,Medium_Load,2024,12,6,20,15,4,0,81,-0.8314696123025455,0.5555702330196018,-0.9342489402945999,-0.356621532662313,winter,0
32625,2024-12-06 20:30:00,Medium_Load,2024,12,6,20,30,4,0,82,-0.7933533402912357,0.6087614290087199,-0.9375424585439992,-0.34787086458522726,winter,0
32626,2024-12-06 20:45:00,Medium_Load,2024,12,6,20,45,4,0,83,-0.7518398074789772,0.6593458151000691,-0.9407540154682473,-0.33908978513126675,winter,0
32627,2024-12-06 21:00:00,Medium_Load,2024,12,6,21,0,4,0,84,-0.7071067811865477,0.7071067811865474,-0.9438833303083675,-0.33027906195516726,winter,0
32628,2024-12-06 21:15:00,Medium_Load,2024,12,6,21,15,4,0,85,-0.6593458151000687,0.7518398074789775,-0.9469301294951056,-0.3214394653031618,winter,0
32629,2024-12-06 21:30:00,Medium_Load,2024,12,6,21,30,4,0,86,-0.608761429008721,0.7933533402912349,-0.9498941466728459,-0.3125717679456448,winter,0
32630,2024-12-06 21:45:00,Medium_Load,2024,12,6,21,45,4,0,87,-0.555570233019603,0.8314696123025447,-0.9527751227228964,-0.30367674510961423,winter,0
32631,2024-12-06 22:00:00,Medium_Load,2024,12,6,22,0,4,0,88,-0.5000000000000004,0.8660254037844384,-0.9555728057861406,-0.29475517441090465,winter,0
32632,2024-12-06 22:15:00,Maximum_Load,2024,12,6,22,15,4,0,89,-0.4422886902190014,0.8968727415326883,-0.9582869512850575,-0.28580783578619734,winter,0
32633,2024-12-06 22:30:00,Maximum_Load,2024,12,6,22,30,4,0,90,-0.38268343236508956,0.9238795325112868,-0.9609173219450994,-0.27683551142484997,winter,0
32634,2024-12-06 22:45:00,Maximum_Load,2024,12,6,22,45,4,0,91,-0.32143946530316186,0.9469301294951056,-0.963463687815439,-0.26783898570050285,winter,0
32635,2024-12-06 23:00:00,Maximum_Load,2024,12,6,23,0,4,0,92,-0.25881904510252157,0.9659258262890681,-0.9659258262890681,-0.2588190451025215,winter,0
32636,2024-12-06 23:15:00,Light_Load,2024,12,6,23,15,4,0,93,-0.19509032201612872,0.9807852804032303,-0.9683035221222615,-0.2497764781672268,winter,0
32637,2024-12-06 23:30:00,Light_Load,2024,12,6,23,30,4,0,94,-0.13052619222005168,0.9914448613738104,-0.970596567453391,-0.24071207540897302,winter,0
32638,2024-12-06 23:45:00,Light_Load,2024,12,6,23,45,4,0,95,-0.0654031292301428,0.9978589232386035,-0.9728047618210993,-0.2316266292510304,winter,0
32735,2024-12-07 00:00:00,Light_Load,2024,12,7,0,0,5,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,winter,0
32640,2024-12-07 00:15:00,Light_Load,2024,12,7,0,15,5,1,1,0.06540312923014306,0.9978589232386035,-0.9769658329266716,-0.21339578555795025,winter,0
32641,2024-12-07 00:30:00,Light_Load,2024,12,7,0,30,5,1,2,0.13052619222005157,0.9914448613738104,-0.9789183458976484,-0.20425198178968065,winter,0
32642,2024-12-07 00:45:00,Light_Load,2024,12,7,0,45,5,1,3,0.19509032201612825,0.9807852804032304,-0.9807852804032303,-0.19509032201612866,winter,0
32643,2024-12-07 01:00:00,Light_Load,2024,12,7,1,0,5,1,4,0.25881904510252074,0.9659258262890683,-0.9825664732332883,-0.18591160716291416,winter,0
32644,2024-12-07 01:15:00,Light_Load,2024,12,7,1,15,5,1,5,0.3214394653031616,0.9469301294951057,-0.9842617686733542,-0.17671663964664047,winter,0
32645,2024-12-07 01:30:00,Light_Load,2024,12,7,1,30,5,1,6,0.3826834323650898,0.9238795325112867,-0.9858710185182359,-0.16750622330473613,winter,0
32646,2024-12-07 01:45:00,Light_Load,2024,12,7,1,45,5,1,7,0.44228869021900125,0.8968727415326884,-0.9873940820849711,-0.1582811633251956,winter,0
32647,2024-12-07 02:00:00,Light_Load,2024,12,7,2,0,5,1,8,0.49999999999999994,0.8660254037844387,-0.9888308262251285,-0.14904226617617433,winter,0
32648,2024-12-07 02:15:00,Light_Load,2024,12,7,2,15,5,1,9,0.5555702330196022,0.8314696123025452,-0.9901811253364454,-0.13979033953550032,winter,0
32649,2024-12-07 02:30:00,Light_Load,2024,12,7,2,30,5,1,10,0.6087614290087207,0.7933533402912352,-0.9914448613738104,-0.13052619222005163,winter,0
32650,2024-12-07 02:45:00,Light_Load,2024,12,7,2,45,5,1,11,0.6593458151000688,0.7518398074789774,-0.9926219238595808,-0.12125063411506164,winter,0
32651,2024-12-07 03:00:00,Light_Load,2024,12,7,3,0,5,1,12,0.7071067811865476,0.7071067811865476,-0.9937122098932426,-0.11196447610330804,winter,0
32652,2024-12-07 03:15:00,Light_Load,2024,12,7,3,15,5,1,13,0.7518398074789774,0.6593458151000688,-0.994715624160405,-0.10266852999422865,winter,0
32653,2024-12-07 03:30:00,Light_Load,2024,12,7,3,30,5,1,14,0.7933533402912352,0.6087614290087207,-0.9956320789411338,-0.093363608452951,winter,0
32654,2024-12-07 03:45:00,Light_Load,2024,12,7,3,45,5,1,15,0.8314696123025451,0.5555702330196024,-0.9964614941176191,-0.08405052492924794,winter,0
32655,2024-12-07 04:00:00,Light_Load,2024,12,7,4,0,5,1,16,0.8660254037844386,0.5000000000000001,-0.9972037971811801,-0.07473009358642473,winter,0
