id,측정일시,전력사용량(kWh),지상무효전력량(kVarh),진상무효전력량(kVarh),탄소배출량(tCO2),지상역률(%),진상역률(%),작업유형,전기요금(원),월,일,연월
2665,2024-01-28 18:30:00,6.12,0.0,9.0,0.0,100.0,56.23,Maximum_Load,1203.9032459456655,1,28,2024-01
2666,2024-01-28 18:45:00,6.37,0.0,22.82,0.0,100.0,26.89,Maximum_Load,2620.7454635361564,1,28,2024-01
2667,2024-01-28 19:00:00,6.41,0.0,26.71,0.0,100.0,23.34,Maximum_Load,3038.429192295334,1,28,2024-01
2668,2024-01-28 19:15:00,6.3,0.0,26.71,0.0,100.0,22.96,Maximum_Load,3035.612804725748,1,28,2024-01
2669,2024-01-28 19:30:00,6.37,0.0,26.68,0.0,100.0,23.22,Maximum_Load,3034.171873568126,1,28,2024-01
2670,2024-01-28 19:45:00,6.34,0.0,26.71,0.0,100.0,23.09,Maximum_Load,3036.631606740033,1,28,2024-01
2671,2024-01-28 20:00:00,6.37,0.0,26.71,0.0,100.0,23.2,Maximum_Load,3037.399713790949,1,28,2024-01
2672,2024-01-28 20:15:00,6.3,0.0,26.78,0.0,100.0,22.9,Medium_Load,3043.149612551028,1,28,2024-01
2673,2024-01-28 20:30:00,6.3,0.0,26.86,0.0,100.0,22.84,Medium_Load,3051.764371874203,1,28,2024-01
2674,2024-01-28 20:45:00,6.34,0.0,26.75,0.0,100.0,23.06,Medium_Load,3040.936784267069,1,28,2024-01
2675,2024-01-28 21:00:00,6.37,0.0,26.78,0.0,100.0,23.14,Medium_Load,3044.9320986668795,1,28,2024-01
2676,2024-01-28 21:15:00,6.34,0.0,26.78,0.0,100.0,23.04,Medium_Load,3044.165892195611,1,28,2024-01
2677,2024-01-28 21:30:00,6.3,0.0,26.78,0.0,100.0,22.9,Medium_Load,3043.149612551028,1,28,2024-01
2678,2024-01-28 21:45:00,5.44,0.0,26.96,0.0,100.0,19.78,Medium_Load,3042.298699755216,1,28,2024-01
2679,2024-01-28 22:00:00,4.93,0.0,24.59,0.0,100.0,19.66,Medium_Load,2774.1630835656656,1,28,2024-01
2680,2024-01-28 22:15:00,4.28,1.19,10.33,0.0,96.35,38.28,Maximum_Load,1359.395639832771,1,28,2024-01
2681,2024-01-28 22:30:00,4.03,3.28,0.0,0.0,77.56,100.0,Maximum_Load,618.5315739363588,1,28,2024-01
2682,2024-01-28 22:45:00,4.0,3.17,0.0,0.0,78.37,100.0,Maximum_Load,607.54760864167,1,28,2024-01
2683,2024-01-28 23:00:00,4.0,2.99,0.0,0.0,80.1,100.0,Maximum_Load,583.2599963663602,1,28,2024-01
2684,2024-01-28 23:15:00,4.07,3.28,0.0,0.0,77.86,100.0,Light_Load,622.2317917625595,1,28,2024-01
2685,2024-01-28 23:30:00,4.21,4.03,0.0,0.0,72.24,100.0,Light_Load,693.7474998192499,1,28,2024-01
2686,2024-01-28 23:45:00,4.14,4.07,0.0,0.0,71.31,100.0,Light_Load,691.0819753598686,1,28,2024-01
2687,2024-01-29 00:00:00,4.61,5.0,0.0,0.0,67.79,100.0,Light_Load,809.5643018812233,1,29,2024-01
2688,2024-01-29 00:15:00,5.26,5.9,0.0,0.0,66.55,100.0,Light_Load,940.9093639836168,1,29,2024-01
2689,2024-01-29 00:30:00,5.0,6.01,0.0,0.0,63.96,100.0,Light_Load,930.6312881812132,1,29,2024-01
2690,2024-01-29 00:45:00,4.36,4.68,0.0,0.0,68.16,100.0,Light_Load,761.3966766442627,1,29,2024-01
2691,2024-01-29 01:00:00,4.18,4.18,0.0,0.0,70.71,100.0,Light_Load,703.6827438778723,1,29,2024-01
2692,2024-01-29 01:15:00,4.21,4.18,0.0,0.0,70.96,100.0,Light_Load,706.2124357937533,1,29,2024-01
2693,2024-01-29 01:30:00,4.18,4.18,0.0,0.0,70.71,100.0,Light_Load,703.6827438778723,1,29,2024-01
2694,2024-01-29 01:45:00,4.21,4.03,0.0,0.0,72.24,100.0,Light_Load,693.7474998192499,1,29,2024-01
2695,2024-01-29 02:00:00,4.18,4.21,0.0,0.0,70.46,100.0,Light_Load,706.2124357937533,1,29,2024-01
2696,2024-01-29 02:15:00,4.18,4.21,0.0,0.0,70.46,100.0,Light_Load,706.2124357937533,1,29,2024-01
2697,2024-01-29 02:30:00,4.18,4.28,0.0,0.0,69.87,100.0,Light_Load,712.1497472281482,1,29,2024-01
2698,2024-01-29 02:45:00,4.68,5.18,0.0,0.0,67.04,100.0,Light_Load,831.0080208423088,1,29,2024-01
2699,2024-01-29 03:00:00,5.4,5.9,0.0,0.0,67.52,100.0,Light_Load,952.0807775880576,1,29,2024-01
2700,2024-01-29 03:15:00,4.75,5.72,0.0,0.0,63.89,100.0,Light_Load,885.0609386845741,1,29,2024-01
2701,2024-01-29 03:30:00,4.25,4.46,0.0,0.0,68.99,100.0,Light_Load,733.3562038914789,1,29,2024-01
2702,2024-01-29 03:45:00,4.18,4.18,0.0,0.0,70.71,100.0,Light_Load,703.6827438778723,1,29,2024-01
2703,2024-01-29 04:00:00,4.21,4.0,0.0,0.0,72.5,100.0,Light_Load,691.2828867822495,1,29,2024-01
2704,2024-01-29 04:15:00,4.14,4.0,0.0,0.0,71.92,100.0,Light_Load,685.2661074327128,1,29,2024-01
2705,2024-01-29 04:30:00,4.14,4.0,0.0,0.0,71.92,100.0,Light_Load,685.2661074327128,1,29,2024-01
2706,2024-01-29 04:45:00,4.14,3.92,0.0,0.0,72.61,100.0,Light_Load,678.6836503133577,1,29,2024-01
2707,2024-01-29 05:00:00,4.28,4.21,0.0,0.0,71.29,100.0,Light_Load,714.6494685615949,1,29,2024-01
2708,2024-01-29 05:15:00,5.04,5.54,0.0,0.0,67.29,100.0,Light_Load,891.5397877264821,1,29,2024-01
2709,2024-01-29 05:30:00,4.25,4.14,0.0,0.0,71.63,100.0,Light_Load,706.2686151346614,1,29,2024-01
2710,2024-01-29 05:45:00,4.79,5.22,0.0,0.0,67.61,100.0,Light_Load,843.3445357313759,1,29,2024-01
2711,2024-01-29 06:00:00,4.82,5.54,0.0,0.0,65.64,100.0,Light_Load,874.1313005048246,1,29,2024-01
2712,2024-01-29 06:15:00,4.18,3.92,0.0,0.0,72.94,100.0,Light_Load,682.1490220812657,1,29,2024-01
2713,2024-01-29 06:30:00,4.18,3.89,0.0,0.0,73.2,100.0,Light_Load,679.7111494443047,1,29,2024-01
2714,2024-01-29 06:45:00,4.18,3.96,0.0,0.0,72.6,100.0,Light_Load,685.4149740488429,1,29,2024-01
2715,2024-01-29 07:00:00,4.18,4.1,0.0,0.0,71.39,100.0,Light_Load,696.9814674217569,1,29,2024-01
2716,2024-01-29 07:15:00,4.1,4.07,0.0,0.0,70.97,100.0,Light_Load,687.6945904171092,1,29,2024-01
2717,2024-01-29 07:30:00,4.72,4.68,0.0,0.0,71.01,100.0,Light_Load,791.2293875686589,1,29,2024-01
2718,2024-01-29 07:45:00,5.65,5.0,0.0,0.0,74.89,100.0,Light_Load,898.1060136677017,1,29,2024-01
2719,2024-01-29 08:00:00,7.88,4.39,0.0,0.0,87.36,100.0,Light_Load,1033.2436515689385,1,29,2024-01
2720,2024-01-29 08:15:00,19.12,11.05,0.0,0.01,86.58,100.0,Light_Load,2529.566029700336,1,29,2024-01
2721,2024-01-29 08:30:00,47.77,28.98,0.0,0.02,85.5,100.0,Light_Load,6400.050359441255,1,29,2024-01
2722,2024-01-29 08:45:00,50.76,34.31,0.0,0.02,82.85,100.0,Light_Load,7155.598794064244,1,29,2024-01
2723,2024-01-29 09:00:00,55.73,15.23,0.11,0.03,96.46,100.0,Light_Load,6393.8710911245325,1,29,2024-01
2724,2024-01-29 09:15:00,51.26,3.96,1.01,0.02,99.7,99.98,Medium_Load,5696.739596420342,1,29,2024-01
2725,2024-01-29 09:30:00,53.21,7.6,0.22,0.02,99.0,100.0,Medium_Load,5949.07446277222,1,29,2024-01
2726,2024-01-29 09:45:00,64.62,13.25,0.0,0.03,97.96,100.0,Medium_Load,7296.689140118471,1,29,2024-01
2727,2024-01-29 10:00:00,79.02,19.4,0.0,0.04,97.12,100.0,Medium_Load,9000.404970164813,1,29,2024-01
2728,2024-01-29 10:15:00,62.78,19.91,0.0,0.03,95.32,100.0,Maximum_Load,7285.302180324786,1,29,2024-01
2729,2024-01-29 10:30:00,57.06,13.0,0.0,0.03,97.5,100.0,Maximum_Load,6473.458357051633,1,29,2024-01
2730,2024-01-29 10:45:00,59.18,17.57,0.0,0.03,95.86,100.0,Maximum_Load,6828.63921420557,1,29,2024-01
2731,2024-01-29 11:00:00,71.14,26.39,0.0,0.03,93.76,100.0,Maximum_Load,8520.99640270391,1,29,2024-01
2732,2024-01-29 11:15:00,90.97,56.41,0.0,0.04,84.99,100.0,Maximum_Load,12501.452450222456,1,29,2024-01
2733,2024-01-29 11:30:00,78.44,49.07,0.0,0.04,84.78,100.0,Maximum_Load,10806.068009186683,1,29,2024-01
2734,2024-01-29 11:45:00,139.79,75.96,0.0,0.06,87.87,100.0,Maximum_Load,18223.676673392103,1,29,2024-01
2735,2024-01-29 12:00:00,122.72,55.19,0.0,0.06,91.2,100.0,Maximum_Load,15110.979880818615,1,29,2024-01
2736,2024-01-29 12:15:00,21.06,4.82,19.33,0.01,97.48,73.67,Medium_Load,3544.439091330278,1,29,2024-01
2737,2024-01-29 12:30:00,10.01,0.0,25.88,0.0,100.0,36.07,Medium_Load,3069.404729646625,1,29,2024-01
2738,2024-01-29 12:45:00,10.37,0.0,24.84,0.0,100.0,38.52,Medium_Load,2977.514693761164,1,29,2024-01
2739,2024-01-29 13:00:00,9.43,0.0,24.95,0.0,100.0,35.35,Medium_Load,2950.4025897439947,1,29,2024-01
2740,2024-01-29 13:15:00,71.21,29.84,3.56,0.03,92.23,99.88,Medium_Load,8832.824485298514,1,29,2024-01
2741,2024-01-29 13:30:00,95.29,43.13,0.0,0.04,91.1,100.0,Medium_Load,11746.161819994222,1,29,2024-01
2742,2024-01-29 13:45:00,121.5,49.03,0.0,0.06,92.73,100.0,Medium_Load,14713.524786238711,1,29,2024-01
2743,2024-01-29 14:00:00,117.07,46.44,0.0,0.05,92.95,100.0,Medium_Load,14143.58581620888,1,29,2024-01
2744,2024-01-29 14:15:00,124.52,47.12,0.0,0.06,93.53,100.0,Medium_Load,14951.312104795084,1,29,2024-01
2745,2024-01-29 14:30:00,114.84,50.11,0.0,0.05,91.65,100.0,Medium_Load,14070.808058304008,1,29,2024-01
2746,2024-01-29 14:45:00,97.27,32.29,0.0,0.04,94.91,100.0,Medium_Load,11509.570515667818,1,29,2024-01
2747,2024-01-29 15:00:00,129.56,47.66,0.0,0.06,93.85,100.0,Medium_Load,15502.798085805927,1,29,2024-01
2748,2024-01-29 15:15:00,111.56,31.9,0.0,0.05,96.15,100.0,Medium_Load,12834.851218243524,1,29,2024-01
2749,2024-01-29 15:30:00,71.93,16.78,0.0,0.03,97.39,100.0,Medium_Load,8170.205874896829,1,29,2024-01
2750,2024-01-29 15:45:00,97.09,26.57,0.0,0.04,96.45,100.0,Medium_Load,11134.55480142699,1,29,2024-01
2751,2024-01-29 16:00:00,109.48,31.54,0.0,0.05,96.09,100.0,Medium_Load,12602.713776123,1,29,2024-01
2752,2024-01-29 16:15:00,83.45,22.21,0.0,0.04,96.64,100.0,Medium_Load,9552.201870769995,1,29,2024-01
2753,2024-01-29 16:30:00,102.46,34.09,0.0,0.05,94.89,100.0,Medium_Load,12126.413635070056,1,29,2024-01
2754,2024-01-29 16:45:00,129.13,46.58,0.0,0.06,94.07,100.0,Medium_Load,15415.9120132335,1,29,2024-01
2755,2024-01-29 17:00:00,126.61,44.5,0.0,0.06,94.34,100.0,Medium_Load,15070.953759543854,1,29,2024-01
2756,2024-01-29 17:15:00,117.43,51.3,0.0,0.05,91.64,100.0,Maximum_Load,14390.838558521216,1,29,2024-01
2757,2024-01-29 17:30:00,142.67,56.09,0.0,0.07,93.07,100.0,Maximum_Load,17215.563261883995,1,29,2024-01
2758,2024-01-29 17:45:00,68.62,7.45,0.65,0.03,99.42,100.0,Maximum_Load,7643.134360677227,1,29,2024-01
2759,2024-01-29 18:00:00,111.06,21.82,0.0,0.05,98.12,100.0,Maximum_Load,12519.81588712617,1,29,2024-01
2760,2024-01-29 18:15:00,97.7,49.39,0.0,0.04,89.24,100.0,Maximum_Load,12539.863958059172,1,29,2024-01
2761,2024-01-29 18:30:00,89.6,52.09,0.0,0.04,86.45,100.0,Maximum_Load,11871.701342229928,1,29,2024-01
2762,2024-01-29 18:45:00,138.2,63.4,0.0,0.06,90.89,100.0,Maximum_Load,17075.066361569432,1,29,2024-01
2763,2024-01-29 19:00:00,127.33,52.85,0.0,0.06,92.36,100.0,Maximum_Load,15481.951619880034,1,29,2024-01
2764,2024-01-29 19:15:00,89.82,39.17,0.0,0.04,91.66,100.0,Maximum_Load,11004.208925292038,1,29,2024-01
2765,2024-01-29 19:30:00,136.73,60.48,0.0,0.06,91.45,100.0,Maximum_Load,16789.854022118743,1,29,2024-01
2766,2024-01-29 19:45:00,108.22,40.5,0.0,0.05,93.66,100.0,Maximum_Load,12976.2727263932,1,29,2024-01
2767,2024-01-29 20:00:00,74.34,30.56,0.0,0.03,92.49,100.0,Maximum_Load,9026.258209383775,1,29,2024-01
2768,2024-01-29 20:15:00,142.7,58.93,0.0,0.07,92.43,100.0,Medium_Load,17337.910732669636,1,29,2024-01
2769,2024-01-29 20:30:00,104.72,42.26,0.0,0.05,92.73,100.0,Medium_Load,12681.542326544512,1,29,2024-01
2770,2024-01-29 20:45:00,66.24,23.65,0.0,0.03,94.18,100.0,Medium_Load,7898.658719588344,1,29,2024-01
2771,2024-01-29 21:00:00,82.98,17.78,0.0,0.04,97.78,100.0,Medium_Load,9387.215334946472,1,29,2024-01
2772,2024-01-29 21:15:00,94.07,17.03,0.0,0.04,98.4,100.0,Medium_Load,10574.741019079913,1,29,2024-01
2773,2024-01-29 21:30:00,86.04,14.04,0.0,0.04,98.69,100.0,Medium_Load,9643.23775193914,1,29,2024-01
2774,2024-01-29 21:45:00,46.8,2.38,2.02,0.02,99.87,99.91,Medium_Load,5199.634508445415,1,29,2024-01
2775,2024-01-29 22:00:00,66.35,8.86,0.86,0.03,99.12,99.99,Medium_Load,7417.675260419948,1,29,2024-01
2776,2024-01-29 22:15:00,56.38,19.04,0.0,0.03,94.74,100.0,Maximum_Load,6682.770985268012,1,29,2024-01
2777,2024-01-29 22:30:00,44.5,36.43,0.0,0.02,77.38,100.0,Maximum_Load,6845.869998345998,1,29,2024-01
2778,2024-01-29 22:45:00,90.79,46.87,0.0,0.04,88.86,100.0,Maximum_Load,11703.676100828408,1,29,2024-01
2779,2024-01-29 23:00:00,81.0,42.23,0.0,0.04,88.67,100.0,Maximum_Load,10463.495213983071,1,29,2024-01
2780,2024-01-29 23:15:00,84.2,42.23,0.0,0.04,89.39,100.0,Light_Load,10789.851920457892,1,29,2024-01
2781,2024-01-29 23:30:00,98.5,47.99,0.0,0.05,89.9,100.0,Light_Load,12550.65112504655,1,29,2024-01
2782,2024-01-29 23:45:00,52.63,31.97,0.0,0.02,85.47,100.0,Light_Load,7053.650975639676,1,29,2024-01
2783,2024-01-30 00:00:00,45.54,30.56,0.0,0.02,83.04,100.0,Light_Load,6405.277481716914,1,30,2024-01
2784,2024-01-30 00:15:00,55.91,36.94,0.0,0.03,83.43,100.0,Light_Load,7826.364031011494,1,30,2024-01
2785,2024-01-30 00:30:00,100.73,50.44,0.0,0.05,89.42,100.0,Light_Load,12903.964819510058,1,30,2024-01
2786,2024-01-30 00:45:00,73.94,39.89,0.0,0.03,88.01,100.0,Light_Load,9623.456398541386,1,30,2024-01
2787,2024-01-30 01:00:00,98.96,49.36,0.0,0.05,89.49,100.0,Light_Load,12667.301936194,1,30,2024-01
2788,2024-01-30 01:15:00,75.38,39.92,0.0,0.03,88.37,100.0,Light_Load,9770.546048206104,1,30,2024-01
2789,2024-01-30 01:30:00,23.51,19.98,0.0,0.01,76.2,100.0,Light_Load,3672.7042821435007,1,30,2024-01
2790,2024-01-30 01:45:00,7.6,7.67,0.0,0.0,70.39,100.0,Light_Load,1285.328756103267,1,30,2024-01
2791,2024-01-30 02:00:00,7.99,6.37,0.0,0.0,78.19,100.0,Light_Load,1216.3854796593669,1,30,2024-01
2792,2024-01-30 02:15:00,7.13,5.54,0.0,0.0,78.97,100.0,Light_Load,1074.831405375352,1,30,2024-01
2793,2024-01-30 02:30:00,5.87,5.26,0.0,0.0,74.47,100.0,Light_Load,938.2467629498,1,30,2024-01
2794,2024-01-30 02:45:00,5.76,5.29,0.0,0.0,73.65,100.0,Light_Load,930.947940774507,1,30,2024-01
2795,2024-01-30 03:00:00,5.8,5.36,0.0,0.0,73.44,100.0,Light_Load,940.0957750804448,1,30,2024-01
2796,2024-01-30 03:15:00,5.83,5.72,0.0,0.0,71.38,100.0,Light_Load,972.2373539658622,1,30,2024-01
2797,2024-01-30 03:30:00,5.87,5.36,0.0,0.0,73.85,100.0,Light_Load,946.2323057512388,1,30,2024-01
2798,2024-01-30 03:45:00,5.76,5.33,0.0,0.0,73.4,100.0,Light_Load,934.1753067475644,1,30,2024-01
2799,2024-01-30 04:00:00,5.8,5.44,0.0,0.0,72.94,100.0,Light_Load,946.5849066976076,1,30,2024-01
2800,2024-01-30 04:15:00,4.68,5.29,0.0,0.0,66.26,100.0,Light_Load,840.769868657355,1,30,2024-01
2801,2024-01-30 04:30:00,4.25,4.54,0.0,0.0,68.34,100.0,Light_Load,740.2795110671377,1,30,2024-01
2802,2024-01-30 04:45:00,4.0,3.78,0.0,0.0,72.68,100.0,Light_Load,655.1244190427109,1,30,2024-01
2803,2024-01-30 05:00:00,3.92,3.74,0.0,0.0,72.35,100.0,Light_Load,644.9399305076217,1,30,2024-01
2804,2024-01-30 05:15:00,3.92,3.67,0.0,0.0,73.0,100.0,Light_Load,639.216325973745,1,30,2024-01
2805,2024-01-30 05:30:00,3.92,3.64,0.0,0.0,73.28,100.0,Light_Load,636.7809830903433,1,30,2024-01
2806,2024-01-30 05:45:00,4.0,3.74,0.0,0.0,73.04,100.0,Light_Load,651.863217827555,1,30,2024-01
2807,2024-01-30 06:00:00,4.0,3.89,0.0,0.0,71.69,100.0,Light_Load,664.18617252029,1,30,2024-01
2808,2024-01-30 06:15:00,4.72,5.29,0.0,0.0,66.58,100.0,Light_Load,843.9324079149053,1,30,2024-01
2809,2024-01-30 06:30:00,5.18,5.29,0.0,0.0,69.96,100.0,Light_Load,881.335518449714,1,30,2024-01
2810,2024-01-30 06:45:00,4.36,4.75,0.0,0.0,67.62,100.0,Light_Load,767.5145250759184,1,30,2024-01
2811,2024-01-30 07:00:00,4.0,3.96,0.0,0.0,71.07,100.0,Light_Load,670.0221725723936,1,30,2024-01
2812,2024-01-30 07:15:00,3.89,3.78,0.0,0.0,71.72,100.0,Light_Load,645.6700565964028,1,30,2024-01
2813,2024-01-30 07:30:00,5.0,4.28,0.0,0.0,75.97,100.0,Light_Load,783.4690144232698,1,30,2024-01
2814,2024-01-30 07:45:00,7.7,5.54,0.0,0.0,81.17,100.0,Light_Load,1107.8729308583827,1,30,2024-01
2815,2024-01-30 08:00:00,9.68,4.64,0.0,0.0,90.18,100.0,Light_Load,1205.497477923533,1,30,2024-01
2816,2024-01-30 08:15:00,37.94,24.73,0.0,0.02,83.77,100.0,Light_Load,5289.293575572247,1,30,2024-01
2817,2024-01-30 08:30:00,51.88,41.8,0.0,0.02,77.87,100.0,Light_Load,7930.802920490701,1,30,2024-01
2818,2024-01-30 08:45:00,52.02,38.95,0.0,0.02,80.05,100.0,Light_Load,7589.847341796553,1,30,2024-01
2819,2024-01-30 09:00:00,77.26,26.35,0.0,0.04,94.65,100.0,Light_Load,9167.03056533734,1,30,2024-01
2820,2024-01-30 09:15:00,102.17,29.81,0.0,0.05,96.0,100.0,Medium_Load,11772.807716966314,1,30,2024-01
2821,2024-01-30 09:30:00,98.46,27.79,0.0,0.05,96.24,100.0,Medium_Load,11316.70398167236,1,30,2024-01
2822,2024-01-30 09:45:00,119.3,40.32,0.0,0.05,94.74,100.0,Medium_Load,14141.86208503661,1,30,2024-01
2823,2024-01-30 10:00:00,93.24,28.94,0.0,0.04,95.51,100.0,Medium_Load,10799.167097184589,1,30,2024-01
2824,2024-01-30 10:15:00,121.82,39.46,0.0,0.06,95.13,100.0,Maximum_Load,14164.488191053802,1,30,2024-01
2825,2024-01-30 10:30:00,114.26,49.07,0.0,0.05,91.88,100.0,Maximum_Load,13964.635948320494,1,30,2024-01
2826,2024-01-30 10:45:00,130.5,47.99,0.0,0.06,93.86,100.0,Maximum_Load,15614.663880635691,1,30,2024-01
2827,2024-01-30 11:00:00,103.54,32.58,0.0,0.05,95.39,100.0,Maximum_Load,12006.744658164404,1,30,2024-01
2828,2024-01-30 11:15:00,60.26,36.11,0.0,0.03,85.78,100.0,Maximum_Load,8046.968354818314,1,30,2024-01
2829,2024-01-30 11:30:00,54.94,28.8,0.0,0.03,88.57,100.0,Maximum_Load,7105.401669393465,1,30,2024-01
2830,2024-01-30 11:45:00,81.9,55.22,0.0,0.04,82.91,100.0,Maximum_Load,11536.341315437794,1,30,2024-01
2831,2024-01-30 12:00:00,68.76,43.7,0.0,0.03,84.4,100.0,Maximum_Load,9515.235403087689,1,30,2024-01
2832,2024-01-30 12:15:00,14.98,3.71,19.22,0.01,97.07,61.47,Medium_Load,3029.704428134797,1,30,2024-01
2833,2024-01-30 12:30:00,9.11,0.0,25.88,0.0,100.0,33.2,Medium_Load,3034.912179950855,1,30,2024-01
2834,2024-01-30 12:45:00,9.72,0.0,25.24,0.0,100.0,35.94,Medium_Load,2991.808821606274,1,30,2024-01
2835,2024-01-30 13:00:00,10.22,0.0,25.49,0.0,100.0,37.21,Medium_Load,3037.777350587907,1,30,2024-01
2836,2024-01-30 13:15:00,49.72,15.3,3.85,0.02,95.58,99.7,Medium_Load,5893.637957315639,1,30,2024-01
2837,2024-01-30 13:30:00,67.21,28.87,0.0,0.03,91.88,100.0,Medium_Load,8214.544269933056,1,30,2024-01
2838,2024-01-30 13:45:00,58.68,16.34,0.0,0.03,96.33,100.0,Medium_Load,6737.871495803069,1,30,2024-01
2839,2024-01-30 14:00:00,60.01,16.7,0.0,0.03,96.34,100.0,Medium_Load,6890.280338617907,1,30,2024-01
2840,2024-01-30 14:15:00,59.22,17.64,0.0,0.03,95.84,100.0,Medium_Load,6835.08739976952,1,30,2024-01
2841,2024-01-30 14:30:00,70.78,26.14,0.0,0.03,93.81,100.0,Medium_Load,8473.336768317426,1,30,2024-01
2842,2024-01-30 14:45:00,75.64,34.2,0.0,0.03,91.12,100.0,Medium_Load,9322.28646363026,1,30,2024-01
2843,2024-01-30 15:00:00,73.37,30.2,0.0,0.03,92.47,100.0,Medium_Load,8910.137693268327,1,30,2024-01
2844,2024-01-30 15:15:00,64.8,23.54,0.0,0.03,93.99,100.0,Medium_Load,7742.326876809322,1,30,2024-01
2845,2024-01-30 15:30:00,66.46,26.17,0.0,0.03,93.05,100.0,Medium_Load,8021.239656539692,1,30,2024-01
2846,2024-01-30 15:45:00,77.4,33.7,0.0,0.04,91.69,100.0,Medium_Load,9480.175505785744,1,30,2024-01
2847,2024-01-30 16:00:00,74.38,32.15,0.0,0.03,91.79,100.0,Medium_Load,9099.77017060876,1,30,2024-01
2848,2024-01-30 16:15:00,72.04,26.32,0.0,0.03,93.93,100.0,Medium_Load,8613.127415182014,1,30,2024-01
2849,2024-01-30 16:30:00,68.36,25.92,0.0,0.03,93.5,100.0,Medium_Load,8210.148471705003,1,30,2024-01
2850,2024-01-30 16:45:00,77.47,34.99,0.0,0.04,91.14,100.0,Medium_Load,9546.095171445231,1,30,2024-01
2851,2024-01-30 17:00:00,76.64,33.62,0.0,0.04,91.58,100.0,Medium_Load,9398.37217247008,1,30,2024-01
2852,2024-01-30 17:15:00,69.44,29.2,0.0,0.03,92.18,100.0,Maximum_Load,8459.517780000464,1,30,2024-01
2853,2024-01-30 17:30:00,68.94,24.55,0.0,0.03,94.21,100.0,Maximum_Load,8218.201239971493,1,30,2024-01
2854,2024-01-30 17:45:00,51.88,4.57,0.54,0.02,99.61,99.99,Maximum_Load,5766.50229484429,1,30,2024-01
2855,2024-01-30 18:00:00,41.72,0.04,4.14,0.02,100.0,99.51,Maximum_Load,4637.983790771134,1,30,2024-01
2856,2024-01-30 18:15:00,55.26,27.04,0.36,0.03,89.82,100.0,Maximum_Load,7065.202108461384,1,30,2024-01
2857,2024-01-30 18:30:00,65.45,39.28,0.0,0.03,85.74,100.0,Maximum_Load,8743.560293605542,1,30,2024-01
2858,2024-01-30 18:45:00,63.5,25.09,0.0,0.03,93.0,100.0,Maximum_Load,7667.514806568619,1,30,2024-01
2859,2024-01-30 19:00:00,62.86,23.87,0.0,0.03,93.49,100.0,Maximum_Load,7551.000977147666,1,30,2024-01
2860,2024-01-30 19:15:00,62.32,20.7,0.0,0.03,94.9,100.0,Maximum_Load,7374.504579657944,1,30,2024-01
2861,2024-01-30 19:30:00,63.32,20.05,0.0,0.03,95.33,100.0,Maximum_Load,7346.922046749983,1,30,2024-01
2862,2024-01-30 19:45:00,81.65,28.26,0.0,0.04,94.5,100.0,Maximum_Load,9702.973516537548,1,30,2024-01
2863,2024-01-30 20:00:00,110.81,35.28,0.0,0.05,95.29,100.0,Maximum_Load,12863.557537315866,1,30,2024-01
2864,2024-01-30 20:15:00,128.27,42.84,0.0,0.06,94.85,100.0,Medium_Load,15186.87109961973,1,30,2024-01
2865,2024-01-30 20:30:00,84.92,26.75,0.0,0.04,95.38,100.0,Medium_Load,9848.488087195354,1,30,2024-01
2866,2024-01-30 20:45:00,122.26,40.18,0.0,0.06,95.0,100.0,Medium_Load,14235.462782252293,1,30,2024-01
2867,2024-01-30 21:00:00,71.42,12.49,0.0,0.03,98.51,100.0,Medium_Load,8020.055901671888,1,30,2024-01
2868,2024-01-30 21:15:00,70.13,8.96,0.5,0.03,99.19,100.0,Medium_Load,7827.724048503822,1,30,2024-01
2869,2024-01-30 21:30:00,81.65,13.32,0.5,0.04,98.7,100.0,Medium_Load,9160.215687582697,1,30,2024-01
2870,2024-01-30 21:45:00,86.15,13.57,0.0,0.04,98.78,100.0,Medium_Load,9647.02083714062,1,30,2024-01
2871,2024-01-30 22:00:00,68.54,9.36,0.83,0.03,99.08,99.99,Medium_Load,7664.918034745374,1,30,2024-01
2872,2024-01-30 22:15:00,50.72,14.65,1.44,0.02,96.07,99.96,Maximum_Load,5885.957191053237,1,30,2024-01
2873,2024-01-30 22:30:00,78.62,42.37,0.0,0.04,88.03,100.0,Maximum_Load,10230.132245958264,1,30,2024-01
2874,2024-01-30 22:45:00,90.79,46.73,0.0,0.04,88.91,100.0,Maximum_Load,11696.328462036196,1,30,2024-01
2875,2024-01-30 23:00:00,68.4,37.4,0.0,0.03,87.74,100.0,Maximum_Load,8929.681734445474,1,30,2024-01
2876,2024-01-30 23:15:00,95.22,46.3,0.0,0.04,89.93,100.0,Light_Load,12128.111006731626,1,30,2024-01
2877,2024-01-30 23:30:00,97.31,46.48,0.0,0.04,90.23,100.0,Light_Load,12110.515776926472,1,30,2024-01
2878,2024-01-30 23:45:00,70.02,38.23,0.0,0.03,87.77,100.0,Light_Load,9138.110089084965,1,30,2024-01
2879,2024-01-31 00:00:00,97.99,47.77,0.0,0.04,89.89,100.0,Light_Load,12487.097051467306,1,31,2024-01
2880,2024-01-31 00:15:00,57.31,34.2,0.0,0.03,85.87,100.0,Light_Load,7644.670029012856,1,31,2024-01
2881,2024-01-31 00:30:00,81.68,43.16,0.0,0.04,88.42,100.0,Light_Load,10581.972500185368,1,31,2024-01
